,レースID,レース日,レースタイトル,レースカテゴリ,レースクラス,レースルール,レース重量,レースコース,着順,枠,馬名ID,馬番,馬名,性齢,負担重量,騎手名,馬体重,馬体重(増減),調教師名,単勝人気
850,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,9,3,439.0,6,ライトオンキュー,5,57.0,古川 吉洋,512,0,昆 貢,6
851,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,10,1,221.0,2,モズスーパーフレア,5,55.0,松若 風馬,502,-6,音無 秀孝,2
852,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,11,7,403.0,14,エイティーンガール,4,55.0,池添 謙一,448,-8,飯田 祐史,8
853,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,12,2,,4,,7,57.0,北村 宏司,500,-4,星野 忍,16
854,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,13,5,48.0,9,ダイアトニック,5,57.0,横山 典弘,474,-2,安田 隆行,5
855,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,14,4,218.0,8,ダイメイフジ,6,57.0,菱田 裕二,506,-14,森田 直行,13
856,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,15,6,,11,,5,55.0,斎藤 新,448,-2,森田 直行,14
857,52,2020-10-04,スプリンターズステークス,3歳以上,オープン,国際指定,定量,1200メートル芝右 外,16,6,493.0,12,ビアンフェ,3,55.0,藤岡 佑介,560,0,中竹 和也,11
858,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,1,5,183.0,5,オジュウチョウサン,8,63.0,石神 深一,512,-4,和田 正一郎,1
859,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,2,3,239.0,3,シンキングダンサー,6,63.0,金子 光希,474,0,武市 康男,6
860,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,3,4,189.0,4,マイネルプロンプト,7,63.0,森 一馬,470,-6,坂口 智康,4
861,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,4,6,494.0,6,ラピッドシップ,5,63.0,北沢 伸也,482,4,武 英智,8
862,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,5,8,495.0,10,タイセイドリーム,9,63.0,平沢 健治,544,-12,矢作 芳人,3
863,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,6,1,496.0,1,ニホンピロバロン,9,63.0,白浜 雄造,486,0,田所 秀孝,2
864,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,7,7,342.0,8,ルペールノエル,9,63.0,高田 潤,518,-16,藤原 英昭,7
865,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,8,2,497.0,2,ミヤジタイガ,9,63.0,西谷 誠,496,-6,武 幸四郎,5
866,53,2019-04-13,農林水産省賞典 中山グランドジャンプ,サラ系障害4歳以上,オープン,国際,定量,4250メートル芝 外,9,8,498.0,11,ヤマニンシルフ,6,63.0,小坂 忠士,460,0,山内 研二,11
867,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,1,4,33.0,8,ブラストワンピース,3,55.0,池添 謙一,534,4,大竹 正博,3
868,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,2,6,107.0,12,レイデオロ,4,57.0,C.ルメール,490,8,藤沢 和雄,1
869,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,3,8,366.0,15,シュヴァルグラン,6,57.0,H.ボウマン,470,2,友道 康夫,9
870,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,4,6,499.0,11,ミッキーロケット,5,57.0,O.マーフィー,472,-2,音無 秀孝,8
871,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,5,7,19.0,14,キセキ,4,57.0,川田 将雅,506,2,中竹 和也,2
872,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,6,3,500.0,6,サトノダイヤモンド,5,57.0,B.アヴドゥラ,506,2,池江 泰寿,6
873,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,7,8,353.0,16,サクラアンプルール,7,57.0,田辺 裕信,486,18,金成 貴史,15
874,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,8,2,501.0,3,モズカッチャン,4,55.0,M.デムーロ,486,-4,鮫島 一歩,4
875,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,9,1,183.0,1,オジュウチョウサン,7,57.0,武 豊,514,2,和田 正一郎,5
876,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,10,2,110.0,4,マカヒキ,5,57.0,岩田 康誠,504,10,友道 康夫,12
877,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,11,5,262.0,10,ミッキースワロー,4,57.0,横山 典弘,480,-2,菊沢 隆徳,10
878,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,12,5,502.0,9,リッジマン,5,57.0,蛯名 正義,446,0,庄野 靖志,13
879,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,13,7,503.0,13,スマートレイアー,8,55.0,戸崎 圭太,460,-18,大久保 龍志,16
880,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,14,3,504.0,5,パフォーマプロミス,6,57.0,C.デムーロ,464,10,藤原 英昭,7
881,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,15,1,72.0,2,クリンチャー,4,57.0,福永 祐一,490,前計不,宮本 博,11
882,54,2018-12-23,有馬記念,サラ系3歳以上,オープン,国際指定,定量,2500メートル芝右,16,4,505.0,7,サウンズオブアース,7,57.0,藤岡 佑介,504,14,藤岡 健一,14
883,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,1,3,127.0,5,エフフォーリア,3,56.0,横山 武史,514,4,鹿戸 雄一,3
884,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,2,1,143.0,1,コントレイル,4,58.0,福永 祐一,464,-8,矢作 芳人,1
885,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,3,5,78.0,9,グランアレグリア,5,56.0,C.ルメール,504,2,藤沢 和雄,2
886,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,4,4,337.0,8,サンレイポケット,6,58.0,鮫島 克駿,472,0,高橋 義忠,10
887,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,5,8,413.0,15,ヒシイグアス,5,58.0,松山 弘平,492,2,堀 宣行,7
888,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,6,2,411.0,4,ポタジェ,4,58.0,川田 将雅,474,2,友道 康夫,5
889,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,7,7,32.0,13,ペルシアンナイト,7,58.0,大野 拓弥,490,-12,池江 泰寿,13
890,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,8,6,299.0,12,ラストドラフト,5,58.0,三浦 皇成,462,-6,戸田 博文,14
891,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,9,8,101.0,16,ユーキャンスマイル,6,58.0,藤岡 佑介,500,-16,友道 康夫,12
892,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,10,6,,11,,7,58.0,柴田 善臣,492,-10,角田 晃一,16
893,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,11,4,325.0,7,ワールドプレミア,5,58.0,岩田 康誠,482,-4,友道 康夫,6
894,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,12,7,193.0,14,カレンブーケドール,5,56.0,戸崎 圭太,482,2,国枝 栄,4
895,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,13,2,20.0,3,モズベッロ,5,58.0,池添 謙一,482,2,森田 直行,9
896,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,14,5,,10,,5,58.0,横山 典弘,466,-2,北出 成人,11
897,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,15,3,24.0,6,トーセンスーリヤ,6,58.0,横山 和生,488,0,小野 次郎,8
898,55,2021-10-31,天皇賞秋,3歳以上,オープン,国際指定,定量,2000メートル芝左,16,1,29.0,2,カデナ,7,58.0,田辺 裕信,478,2,中竹 和也,15
899,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,1,3,,3,,5,57.0,北村 友一,524,-4,池江 泰寿,9
900,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,2,4,19.0,6,キセキ,5,57.0,川田 将雅,508,2,角居 勝彦,2
901,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,3,2,30.0,2,ワグネリアン,4,57.0,福永 祐一,468,8,友道 康夫,4
902,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,4,1,110.0,1,マカヒキ,6,57.0,岩田 康誠,506,-8,友道 康夫,10
903,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,5,6,506.0,9,エアウィンザー,5,57.0,浜中 俊,504,-8,角居 勝彦,5
904,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,6,5,33.0,7,ブラストワンピース,4,57.0,池添 謙一,530,-4,大竹 正博,1
905,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,7,8,28.0,13,スティッフェリオ,5,57.0,田辺 裕信,450,0,音無 秀孝,13
906,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,8,4,507.0,5,ムイトオブリガード,5,57.0,横山 典弘,490,0,角田 晃一,14
907,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,9,8,26.0,14,ダンビュライト,5,57.0,松若 風馬,482,-10,音無 秀孝,11
908,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,10,3,508.0,4,エポカドーロ,4,57.0,戸崎 圭太,490,-6,藤原 英昭,8
909,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,11,7,32.0,11,ペルシアンナイト,5,57.0,M.デムーロ,494,2,池江 泰寿,3
910,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,12,5,352.0,8,サングレーザー,5,57.0,F.ミナリク,488,10,浅見 秀一,7
911,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,13,6,141.0,10,ステイフーリッシュ,4,57.0,藤岡 康太,454,-6,矢作 芳人,12
912,56,2019-03-31,大阪杯,サラ系4歳以上,オープン,国際指定,定量,2000メートル芝右,14,7,316.0,12,ステルヴィオ,4,57.0,丸山 元気,478,-12,木村 哲也,6
913,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,1,3,90.0,6,タイトルホルダー,4,58.0,横山 和生,476,2,栗田 徹,2
914,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,2,5,413.0,10,ヒシイグアス,6,58.0,D.レーン,490,-4,堀 宣行,5
915,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,3,4,0.0,7,デアリングタクト,5,56.0,松山 弘平,480,-6,杉山 晴紀,4
916,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,4,7,91.0,15,ディープボンド,5,58.0,和田 竜二,502,-2,大久保 龍志,3
917,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,5,5,95.0,9,マイネルファンロン,7,58.0,M.デムーロ,474,-4,手塚 貴久,14
918,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,6,2,,4,,4,58.0,横山 武史,520,-2,鹿戸 雄一,1
919,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,7,6,1.0,12,ウインマリリン,5,56.0,松岡 正海,476,14,手塚 貴久,9
920,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,8,6,148.0,11,パンサラッサ,5,58.0,吉田 豊,476,前計不,矢作 芳人,6
921,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,9,4,141.0,8,ステイフーリッシュ,7,58.0,坂井 瑠星,472,前計不,矢作 芳人,10
922,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,10,8,509.0,17,ギベオン,7,58.0,西村 淳也,510,2,藤原 英昭,17
923,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,11,8,411.0,18,ポタジェ,5,58.0,吉田 隼人,464,-4,友道 康夫,8
924,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,12,8,,16,,4,58.0,福永 祐一,496,0,大久保 龍志,13
925,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,13,2,98.0,3,メロディーレーン,6,56.0,団野 大成,354,2,森田 直行,16
926,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,14,7,412.0,13,アリーヴォ,4,58.0,武 豊,504,4,杉山 晴紀,7
927,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,15,3,94.0,5,アイアンバローズ,5,58.0,石橋 脩,492,-4,上村 洋行,15
928,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,16,1,35.0,2,アフリカンゴールド,7,58.0,国分 恭介,468,0,西園 正都,12
929,57,2022-06-26,宝塚記念,3歳以上,オープン,国際指定,定量,2200メートル芝右,17,7,416.0,14,キングオブコージ,6,58.0,横山 典弘,498,-8,安田 翔伍,11
930,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,1,3,143.0,5,コントレイル,3,57.0,福永 祐一,460,-2,矢作 芳人,1
931,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,2,6,38.0,12,サリオス,3,57.0,D.レーン,528,-8,堀 宣行,2
932,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,3,3,144.0,6,ヴェルトライゼンデ,3,57.0,池添 謙一,486,0,池江 泰寿,10
933,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,4,1,421.0,1,サトノインプレッサ,3,57.0,坂井 瑠星,482,0,矢作 芳人,9
934,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,5,7,91.0,13,ディープボンド,3,57.0,和田 竜二,484,2,大久保 龍志,8
935,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,6,6,153.0,11,ガロアクリーク,3,57.0,川田 将雅,498,0,上原 博之,7
936,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,7,4,151.0,7,ブラックホール,3,57.0,石川 裕紀人,424,-8,相沢 郁,17
937,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,8,2,145.0,3,ワーケア,3,57.0,C.ルメール,490,-4,手塚 貴久,3
938,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,9,7,510.0,14,マイラプソディ,3,57.0,横山 典弘,500,-4,友道 康夫,11
939,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,10,4,426.0,8,ビターエンダー,3,57.0,津村 明秀,464,0,相沢 郁,13
940,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,11,7,419.0,15,サトノフラッグ,3,57.0,武 豊,488,0,国枝 栄,4
941,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,12,5,511.0,10,コルテジア,3,57.0,松山 弘平,458,-2,鈴木 孝志,14
942,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,13,5,512.0,9,ダーリントンホール,3,57.0,M.デムーロ,520,4,木村 哲也,5
943,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,14,8,97.0,17,ヴァルコス,3,57.0,三浦 皇成,498,0,友道 康夫,6
944,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,15,2,425.0,4,レクセランス,3,57.0,石橋 脩,480,-2,池添 学,18
945,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,16,8,420.0,16,マンオブスピリット,3,57.0,北村 友一,492,2,斉藤 崇史,16
946,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,17,8,513.0,18,ウインカーネリアン,3,57.0,田辺 裕信,490,6,鹿戸 雄一,15
947,58,2020-05-31,東京優駿,3歳,オープン,国際牡牝指定,定量,2400メートル芝左,18,1,514.0,2,アルジャンナ,3,57.0,浜中 俊,454,-2,池江 泰寿,12
948,59,2019-04-07,桜花賞,サラ系3歳,オープン,国際牝指定,定量,1600メートル芝右 外,1,4,78.0,8,グランアレグリア,3,55.0,C.ルメール,476,-6,藤沢 和雄,2
